group_size	step	prompt_id	reward	length
8	15	121	1.0	354.0
8	15	121	1.0	343.0
8	15	121	1.0	319.0
8	15	121	1.0	278.0
8	15	121	1.0	318.0
8	15	122	1.0	176.0
8	15	122	1.0	268.0
8	15	122	1.0	260.0
8	15	122	1.0	283.0
8	15	122	1.0	266.0
8	15	122	1.0	197.0
8	15	122	1.0	263.0
8	15	122	1.0	202.0
8	15	123	1.0	327.0
8	15	123	1.0	300.0
8	15	123	1.0	337.0
8	15	123	1.0	341.0
8	15	123	1.0	338.0
8	15	123	1.0	331.0
8	15	123	1.0	351.0
8	15	123	1.0	316.0
8	15	124	1.0	364.0
8	15	124	1.0	485.0
8	15	124	1.0	457.0
8	15	124	1.0	512.0
8	15	124	1.0	472.0
8	15	124	1.0	434.0
8	15	124	0.0	512.0
8	15	124	0.0	512.0
8	15	125	1.0	511.0
8	15	125	1.0	396.0
8	15	125	1.0	435.0
8	15	125	1.0	354.0
8	15	125	0.0	457.0
8	15	125	1.0	500.0
8	15	125	1.0	476.0
8	15	125	1.0	471.0
8	15	126	1.0	356.0
8	15	126	1.0	333.0
8	15	126	1.0	383.0
8	15	126	1.0	330.0
8	15	126	1.0	427.0
8	15	126	1.0	299.0
8	15	126	1.0	335.0
8	15	126	1.0	291.0
8	15	127	0.0	512.0
8	15	127	0.0	512.0
8	15	127	0.0	512.0
8	15	127	0.0	512.0
8	15	127	0.0	512.0
8	15	127	0.0	512.0
8	15	127	0.0	512.0
8	15	127	0.0	512.0
